lot_frontage,lot_area,street,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,alley_Grvl,alley_Pave,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_Stone,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,misc_feature_NA,misc_feature_Othr,misc_feature_Shed,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
77.0,9206,1,0,0,6,5,1985,1985,336.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,741.0,741.0,1,1,3,977,755,0,1732,0.0,0.0,2,1,3,1,2,7,3.0,1,2,1985.0,3,2.0,476.0,2,2,1.0,192,46,0,0,0,0,0,0,0,6,2010,178000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48.0,6240,1,0,0,8,5,2006,2006,176.0,2,1,3,2,-1,3.0,863.0,-0.5,0.0,461.0,1324.0,3,1,3,1324,0,0,1324,1.0,0.0,2,0,2,1,2,6,3.0,1,3,2006.0,3,2.0,550.0,2,2,1.0,192,38,0,0,0,0,0,0,0,12,2009,254000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68.0,9656,1,0,0,2,2,1923,1970,0.0,1,0,1,1,-1,-0.5,0.0,-0.5,0.0,678.0,678.0,1,0,3,832,0,0,832,0.0,0.0,1,0,2,1,1,5,3.0,1,3,1928.0,1,2.0,780.0,1,1,0.0,0,0,0,0,0,0,0,0,0,6,2010,12789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
63.0,7875,1,0,0,7,5,1995,1996,38.0,1,1,3,3,-1,-0.5,0.0,-0.5,0.0,1237.0,1237.0,2,1,3,1253,0,0,1253,0.0,0.0,2,0,3,1,1,6,3.0,1,2,1995.0,3,2.0,402.0,2,2,1.0,220,21,0,0,0,0,0,0,0,6,2007,176000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
111.0,16259,1,0,0,9,5,2006,2006,370.0,1,1,4,3,2,-0.5,0.0,-0.5,0.0,1249.0,1249.0,3,1,3,1249,1347,0,2596,0.0,0.0,3,1,4,1,2,9,3.0,0,0,2006.0,2,3.0,840.0,2,2,1.0,240,154,0,0,0,0,0,0,0,9,2006,342643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68.0,6173,1,1,0,5,6,1967,1967,75.0,1,1,2,2,-1,3.0,599.0,-0.5,0.0,277.0,876.0,1,1,3,902,0,0,902,0.0,0.0,1,0,3,1,1,6,3.0,0,0,1967.0,1,1.0,288.0,2,2,1.0,0,0,0,0,0,0,0,3,0,8,2007,125500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75.0,12890,1,1,0,6,5,1989,1989,128.0,1,1,3,2,-1,-0.5,0.0,-0.5,0.0,1495.0,1495.0,3,1,3,1495,0,0,1495,0.0,0.0,2,0,3,1,1,8,3.0,1,2,1989.0,1,2.0,438.0,2,2,1.0,252,0,192,0,0,0,0,0,0,7,2008,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
84.0,10440,1,0,0,8,5,2007,2007,0.0,3,1,3,2,1,-0.5,0.0,-0.5,0.0,1574.0,1574.0,3,1,3,1584,0,0,1584,0.0,0.0,2,0,2,1,3,6,3.0,1,3,2007.0,3,2.0,594.0,2,2,1.0,0,256,0,0,0,0,0,0,0,5,2007,261329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,7500,1,0,0,7,5,2004,2005,120.0,1,1,3,2,-1,3.0,680.0,-0.5,0.0,400.0,1080.0,3,1,3,1080,0,0,1080,1.0,0.0,1,0,3,1,2,6,3.0,0,0,2004.0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,4,2008,141000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
75.0,9532,1,0,0,4,6,1953,1953,0.0,1,1,2,2,-1,1.0,595.0,2.0,354.0,156.0,1105.0,2,1,3,1647,0,0,1647,1.0,0.0,1,0,3,1,1,6,2.5,1,1,1953.0,3,1.0,280.0,2,2,1.0,225,0,0,0,0,368,2,4,0,2,2007,153000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53.0,3922,1,0,0,7,5,2006,2007,72.0,2,1,4,2,2,-0.5,0.0,-0.5,0.0,1258.0,1258.0,3,1,3,1258,0,0,1258,0.0,0.0,2,0,2,1,2,6,3.0,1,3,2007.0,3,3.0,648.0,2,2,1.0,144,16,0,0,0,0,0,0,0,6,2007,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60.0,8730,1,0,0,6,7,1915,2003,0.0,1,1,2,2,-1,-0.5,0.0,-0.5,0.0,698.0,698.0,3,1,2,698,698,0,1396,0.0,0.0,1,0,3,1,1,7,3.0,0,0,2003.0,1,1.0,384.0,2,2,1.0,0,0,0,0,259,0,0,0,0,7,2007,153575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
60.0,6060,1,0,0,5,9,1930,2007,0.0,2,1,2,2,-1,2.0,737.0,-0.5,0.0,100.0,837.0,3,1,3,1001,0,0,1001,0.0,0.0,1,0,2,1,2,5,3.0,0,0,1930.0,1,1.0,216.0,2,-1,0.0,154,0,42,86,0,0,0,0,0,11,2007,124900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
107.0,14450,1,0,0,9,5,2006,2007,315.0,3,1,4,2,3,-0.5,0.0,-0.5,0.0,2121.0,2121.0,3,1,3,2121,0,0,2121,0.0,0.0,2,1,3,1,3,8,3.0,1,4,2007.0,3,3.0,732.0,2,2,1.0,124,98,0,0,142,0,0,0,0,5,2007,415298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60.0,5400,1,0,0,6,6,1920,1950,0.0,0,1,2,2,-1,-0.5,0.0,-0.5,0.0,972.0,972.0,3,1,3,1044,0,436,1480,0.0,0.0,1,0,3,1,1,6,3.0,0,0,1920.0,1,1.0,207.0,1,2,1.0,0,0,176,0,0,0,0,0,0,9,2009,119000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
85.0,10000,1,0,0,8,5,2006,2006,410.0,2,1,3,3,2,-0.5,0.0,-0.5,0.0,1588.0,1588.0,3,1,3,1588,0,0,1588,0.0,0.0,2,0,3,1,2,7,3.0,1,3,2006.0,2,3.0,825.0,2,2,1.0,144,45,0,0,0,0,0,0,0,12,2007,227000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
72.0,10007,1,1,0,5,7,1959,2006,54.0,2,1,2,2,-1,2.0,806.0,-0.5,0.0,247.0,1053.0,3,1,3,1053,0,0,1053,1.0,0.0,1,1,3,1,2,5,3.0,0,0,1959.0,2,1.0,312.0,2,2,1.0,0,0,0,0,0,0,0,3,0,8,2008,145500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52.0,7830,1,0,0,3,5,1921,1950,0.0,1,1,1,2,-1,-1.0,416.0,-0.5,0.0,76.0,492.0,1,1,3,492,0,0,492,1.0,0.0,1,0,1,1,1,3,3.0,0,0,1921.0,1,1.0,200.0,1,2,0.0,0,0,78,0,0,0,0,0,0,6,2006,61500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
90.0,11727,1,0,0,7,6,1969,1969,434.0,1,2,2,2,1,-0.5,0.0,-0.5,0.0,1851.0,1851.0,2,1,3,1851,0,0,1851,0.0,0.0,2,0,3,1,1,8,3.0,1,2,1969.0,3,2.0,506.0,2,2,1.0,0,146,0,0,0,0,0,0,0,3,2006,192100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60.0,10320,1,0,0,6,7,1915,1965,0.0,1,2,2,2,-1,2.0,276.0,2.0,262.0,160.0,698.0,3,1,1,754,649,0,1403,1.0,0.0,1,1,3,1,1,7,3.0,0,0,1915.0,1,1.0,308.0,2,2,1.0,0,0,288,0,0,0,0,0,0,2,2009,116000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
65.0,10482,1,0,0,6,8,1958,1958,63.0,1,2,2,2,2,3.0,507.0,-0.5,0.0,81.0,588.0,3,1,3,1138,0,0,1138,0.0,1.0,1,0,3,1,1,6,3.0,0,0,1958.0,2,1.0,264.0,2,2,1.0,224,0,0,0,0,0,0,1,0,6,2007,145000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
110.0,15274,1,1,0,9,5,2003,2003,724.0,2,1,4,2,-1,3.0,1972.0,-0.5,0.0,480.0,2452.0,3,1,3,2452,0,0,2452,2.0,0.0,2,0,3,1,3,10,3.0,1,3,2003.0,3,3.0,886.0,2,2,1.0,0,116,0,0,0,0,0,3,0,7,2009,445000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
61.0,8800,1,1,0,5,7,1977,2008,0.0,1,1,3,2,1,-1.0,532.0,2.0,144.0,364.0,1040.0,1,1,3,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,3.0,0,0,1977.0,1,2.0,484.0,2,2,1.0,0,0,0,0,288,0,0,0,0,9,2009,150500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
75.0,10000,1,1,0,6,5,1993,1994,0.0,1,1,3,2,-1,-0.5,0.0,-0.5,0.0,763.0,763.0,2,1,3,763,892,0,1655,0.0,0.0,2,1,3,1,1,7,3.0,1,2,1993.0,3,2.0,440.0,2,2,1.0,157,84,0,0,0,0,0,0,0,4,2010,175900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78.0,10140,1,0,0,6,6,1974,1974,196.0,1,1,2,2,-1,2.0,888.0,-0.5,0.0,228.0,1116.0,3,1,3,1116,0,0,1116,1.0,0.0,2,0,3,1,1,6,3.0,1,2,1974.0,2,2.0,528.0,2,2,1.0,0,0,0,0,0,0,0,2,0,4,2009,167900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58.0,14054,1,1,0,7,5,2006,2006,0.0,2,1,3,2,2,-0.5,0.0,-0.5,0.0,879.0,879.0,3,1,3,879,984,0,1863,0.0,0.0,2,1,4,1,2,9,3.0,1,3,2006.0,3,3.0,660.0,2,2,1.0,100,17,0,0,0,0,0,0,0,11,2006,219210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70.0,11218,1,0,0,6,5,1992,1992,0.0,2,1,3,2,-1,-0.5,0.0,-0.5,0.0,1055.0,1055.0,3,1,3,1055,790,0,1845,0.0,0.0,2,1,3,1,2,8,3.0,1,2,1992.0,2,2.0,462.0,2,2,1.0,635,104,0,0,0,0,0,4,400,5,2010,189000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
74.0,8856,1,0,0,5,4,1957,1957,143.0,1,1,2,2,-1,2.0,621.0,-1.0,52.0,503.0,1176.0,1,1,3,1176,0,0,1176,1.0,0.0,1,0,3,1,1,6,3.0,2,3,1957.0,2,1.0,292.0,2,2,1.0,0,88,0,0,95,0,0,0,0,5,2008,136500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
